_id,url,category,price,scraped_from,status,title
68bdd1b8c6bcae1a3cbeaeb2,https://www.startech.com.bd/traveller-3-drone-with-4k-camera,mini-toy-drone,"7,000৳",https://www.startech.com.bd/mini-toy-drone,N/A,Traveller 3 Drone with 4k Camera
68bdd1b9c6bcae1a3cbeaeb3,https://www.startech.com.bd/k918-max-gps-4k-toy-drone,mini-toy-drone,"16,500৳ 19,000৳",https://www.startech.com.bd/mini-toy-drone,N/A,K918 MAX GPS 4K Toy Drone
68bdd1b9c6bcae1a3cbeaeb4,https://www.startech.com.bd/dji-mini-4k,professional-drone,"43,500৳ 44,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mini 4K Stardard
68bdd1b9c6bcae1a3cbeaeb5,https://www.startech.com.bd/dji-mini-4k-fly-more-combo-drone,professional-drone,"54,000৳ 55,400৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mini 4K Fly More Combo Drone (Global Version)
68bdd1b9c6bcae1a3cbeaeb6,https://www.startech.com.bd/dji-flip-drone,professional-drone,"50,600৳ 55,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Flip N3 Drone
68bdd1b9c6bcae1a3cbeaeb7,https://www.startech.com.bd/dji-flip-standard,professional-drone,"66,000৳ 72,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Flip Standard With RC2 Controller
68bdd1b9c6bcae1a3cbeaeb8,https://www.startech.com.bd/dji-mini-3-drone-fly-more-combo,professional-drone,"73,800৳ 79,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mini 3 Drone Fly More Combo with DJI RC Remote Controller
68bdd1b9c6bcae1a3cbeaeb9,https://www.startech.com.bd/dji-flip-drone-fly-more-combo,professional-drone,"79,999৳ 91,400৳",https://www.startech.com.bd/professional-drone,N/A,DJI Flip Drone Fly More Combo
68bdd1b9c6bcae1a3cbeaeba,https://www.startech.com.bd/dji-mini-4-pro-fly-more-combo-with-rc2,professional-drone,"111,800৳ 120,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI MINI 4 PRO Fly More Combo + DJI RC2
68bdd1b9c6bcae1a3cbeaebb,https://www.startech.com.bd/dji-mini-4-pro-drone-mini-to-the-max-combo-global,professional-drone,"117,900৳ 125,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI MINI 4 PRO Fly More Combo Plus + DJI RC2 (Global Version)
68bdd1b9c6bcae1a3cbeaebc,https://www.startech.com.bd/dji-avata-2-fly-more-combo-drone,professional-drone,"124,499৳ 134,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Avata 2 Fly More Combo Drone with Goggles 3 & RC Motion 3 Controller
68bdd1b9c6bcae1a3cbeaebd,https://www.startech.com.bd/dji-air-3s-fly-more-combo,professional-drone,"157,999৳ 170,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Air 3S Fly More Combo With DJI RC 2 Remote Controller
68bdd1bac6bcae1a3cbeaebe,https://www.startech.com.bd/dji-mavic-4-pro-fly-more-combo,professional-drone,"279,900৳ 315,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mavic 4 Pro Fly More Combo
68bdd1bac6bcae1a3cbeaebf,https://www.startech.com.bd/dji-mavic-3-pro-fly-more-combo-drone,professional-drone,"316,000৳ 385,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mavic 3 Pro Fly More Combo 4K Drone with Remote Controller
68bdd1bac6bcae1a3cbeaec0,https://www.startech.com.bd/dji-mavic-4-pro-fly-more-combo-with-rc-pro-2,professional-drone,"379,900৳ 409,000৳",https://www.startech.com.bd/professional-drone,N/A,DJI Mavic 4 Pro Creator Combo With RC Pro 2
68bdd1bac6bcae1a3cbeaec1,https://www.startech.com.bd/dji-mavic-2-enterprise-dual-edition-drone,enterprise-drone,Call for Price,https://www.startech.com.bd/enterprise-drone,Call for Price,DJI Mavic 2 Enterprise Dual Edition Drone
68bdd1bac6bcae1a3cbeaec2,https://www.startech.com.bd/dji-mavic-2-enterprise-zoom-edition-drone,enterprise-drone,Call for Price,https://www.startech.com.bd/enterprise-drone,Call for Price,DJI Mavic 2 Enterprise Zoom Edition Drone
68bdd1bac6bcae1a3cbeaec3,https://www.startech.com.bd/dji-mavic-4-pro-standard,professional-drone,Up Coming,https://www.startech.com.bd/professional-drone,Up Coming,DJI Mavic 4 Pro Standard With RC 2 Controller
68bdd1bac6bcae1a3cbeaec4,https://www.startech.com.bd/dji-mini-3-4k-drone-fly-more-combo,4k-drone,Out Of Stock,https://www.startech.com.bd/4k-drone,Out Of Stock,DJI Mini 3 Drone Fly More Combo
68bdd1bac6bcae1a3cbeaec5,https://www.startech.com.bd/dji-mini-3-pro-drone,4k-drone,Out Of Stock,https://www.startech.com.bd/4k-drone,Out Of Stock,DJI Mini 3 Pro Drone with RC Controller (Standard Version)
68bdd1bac6bcae1a3cbeaec6,https://www.startech.com.bd/walton-cinexa-wdi08uk27-27-inch-monitor,walton-monitor,"30,599৳ 33,750৳",https://www.startech.com.bd/walton-monitor,N/A,"Walton CiNEXA WDI08UK27 27"" 4K UHD IPS Monitor"
68bdd1bac6bcae1a3cbeaec7,https://www.startech.com.bd/xiaomi-redmi-a27u-type-c-monitor,4k-monitor,"37,000৳ 38,000৳",https://www.startech.com.bd/4k-monitor,N/A,"Xiaomi Redmi A27U 27"" 4K UHD IPS Type-C Monitor"
68bdd1bbc6bcae1a3cbeaec8,https://www.startech.com.bd/benq-rd240q-wqxga-type-c-programming-monitor,4k-monitor,"54,000৳ 57,500৳",https://www.startech.com.bd/4k-monitor,N/A,"BenQ RD240Q 24.1"" 60Hz WQXGA IPS Type-C Programming Monitor"
68bdd1bbc6bcae1a3cbeaec9,https://www.startech.com.bd/msi-mag-274upf-e2-4k-160hz-gaming-monitor,4k-monitor,"63,000৳",https://www.startech.com.bd/4k-monitor,N/A,"MSI MAG 274UPF E2 27"" 4K UHD 160Hz 0.5ms Rapid IPS Gaming Monitor"
68bdd1bbc6bcae1a3cbeaeca,https://www.startech.com.bd/hp-e27k-g5-4k-type-c-monitor,4k-monitor,"68,000৳ 73,000৳",https://www.startech.com.bd/4k-monitor,N/A,"HP E27K G5 27"" 4K UHD IPS Type-C Monitor"
68bdd1bbc6bcae1a3cbeaecb,https://www.startech.com.bd/benq-rd280u-4k-plus-type-c-programming-monitor,4k-monitor,"75,500৳ 82,000৳",https://www.startech.com.bd/4k-monitor,N/A,"BenQ RD280U 28"" 4K+ 60 Hz IPS Type-C Programming Monitor"
68bdd1bbc6bcae1a3cbeaecc,https://www.startech.com.bd/benq-rd280ua-4k-plus-type-c-programming-monitor,4k-monitor,"82,500৳ 86,000৳",https://www.startech.com.bd/4k-monitor,N/A,"BenQ RD280UA 28"" 4K+ IPS 60Hz Type-C Programming Monitor"
68bdd1bbc6bcae1a3cbeaecd,https://www.startech.com.bd/viewsonic-xg275d1-4k-27-inch-monitor,4k-monitor,"87,000৳",https://www.startech.com.bd/4k-monitor,N/A,"Viewsonic XG275D1-4K 27"" 4K UHD 160Hz IPS Gaming Monitor"
68bdd1bbc6bcae1a3cbeaece,https://www.startech.com.bd/lg-32un880k-b-monitor,4k-monitor,"95,500৳",https://www.startech.com.bd/4k-monitor,N/A,LG 32UN880K-B 32 inch 4K UHD Ergo IPS Monitor
68bdd1bbc6bcae1a3cbeaecf,https://www.startech.com.bd/lg-32un880-b-32-inch-ultrafine-ergo-monitor,4k-monitor,"94,500৳ 95,000৳",https://www.startech.com.bd/4k-monitor,N/A,"LG 32UN880-B 32"" UltraFine Ergo 4K UHD HDR10 Professional Monitor"
68bdd1bcc6bcae1a3cbeaed0,https://www.startech.com.bd/viewsonic-vp3256-4k-uhd-ips-monitor,4k-monitor,"103,000৳ 105,900৳",https://www.startech.com.bd/4k-monitor,N/A,"Viewsonic VP3256-4K 32"" 4K UHD IPS Professional Monitor"
68bdd1bcc6bcae1a3cbeaed1,https://www.startech.com.bd/lg-43sq700s-w-4k-smart-monitor,4k-monitor,"111,500৳ 111,500৳",https://www.startech.com.bd/4k-monitor,N/A,"LG 43SQ700S-W 43"" 4K UHD IPS MyView Smart Monitor with webOS"
68bdd1bcc6bcae1a3cbeaed2,https://www.startech.com.bd/asus-rog-strix-xg49vq-monitor,4k-monitor,"139,000৳ 145,000৳",https://www.startech.com.bd/4k-monitor,N/A,Asus ROG Strix XG49VQ 49 Inch 4K Super Ultra-Wide HDR Curved Gaming Monitor
68bdd1bcc6bcae1a3cbeaed3,https://www.startech.com.bd/lg-ultragear-32g810sa-w-4k-gaming-monitor,4k-monitor,"140,000৳",https://www.startech.com.bd/4k-monitor,N/A,LG UltraGear 32G810SA-W 4K 144Hz IPS AI Smart Gaming Monitor
68bdd1bcc6bcae1a3cbeaed4,https://www.startech.com.bd/lg-27ep950-b-27-inch-4k-monitor,4k-monitor,"302,000৳ 305,000৳",https://www.startech.com.bd/4k-monitor,N/A,LG 27EP950-B 27 Inch UltraFine OLED Pro 4K Professional Monitor
68bdd1bcc6bcae1a3cbeaed5,https://www.startech.com.bd/lg-32ep950-b-32-inch-4k-monitor,4k-monitor,"430,000৳ 442,000৳",https://www.startech.com.bd/4k-monitor,N/A,LG 32EP950-B 32 Inch UltraFine OLED Pro 4K Professional Monitor
68bdd1bcc6bcae1a3cbeaed6,https://www.startech.com.bd/philips-momentum-279m1rv-gaming-monitor,4k-monitor,Up Coming,https://www.startech.com.bd/4k-monitor,Up Coming,"Philips Momentum 279M1RV 27"" 4K UHD 144Hz Gaming Monitor"
68bdd1bcc6bcae1a3cbeaed7,https://www.startech.com.bd/lg-ultragear-32gs95uv-b-gaming-monitor,4k-monitor,Up Coming,https://www.startech.com.bd/4k-monitor,Up Coming,"LG UltraGear 32GS95UV-B 31.5"" 4K OLED 240Hz Dual Mode Gaming Monitor"
68bdd1bcc6bcae1a3cbeaed8,https://www.startech.com.bd/msi-mag-275upd-e14-gaming-monitor,4k-monitor,"69,000৳",https://www.startech.com.bd/4k-monitor,N/A,"MSI MAG 275UPD E14 27"" 288Hz Dual Mode 4K UHD Gaming Monitor"
68bdd1bcc6bcae1a3cbeaed9,https://www.startech.com.bd/msi-modern-md272upsw-4k-monitor,4k-monitor,Up Coming,https://www.startech.com.bd/4k-monitor,Up Coming,"MSI Modern MD272UPSW 27"" 60Hz 4K UHD Smart Monitor"
68bdd1bdc6bcae1a3cbeaeda,https://www.startech.com.bd/haier-h32s80efx-32-inch-google-tv,television-startech,"22,990৳ 29,900৳",https://www.startech.com.bd/television-startech,N/A,"Haier H32S80EFX 32"" QLED FHD Android Google TV"
68bdd1bdc6bcae1a3cbeaedb,https://www.startech.com.bd/haier-candy-c40k6fg-40-inch-android-tv,television-startech,"27,900৳ 30,900৳",https://www.startech.com.bd/television-startech,N/A,"Haier Candy C40K6FG 40"" DLED FHD Smart Android TV"
68bdd1bdc6bcae1a3cbeaedc,https://www.startech.com.bd/rangs-rg43zx-4k-google-tv,television-startech,"39,805৳ 41,900৳",https://www.startech.com.bd/television-startech,N/A,"Rangs RG43ZX 43"" 4K Android Google TV"
68bdd1bdc6bcae1a3cbeaedd,https://www.startech.com.bd/daewoo-43dm54uab-4k-google-smart-tv,television-startech,"35,990৳ 43,900৳",https://www.startech.com.bd/television-startech,N/A,"Daewoo 43DM54UAB 43"" 4K Android Google Smart TV"
68bdd1bdc6bcae1a3cbeaede,https://www.startech.com.bd/haier-h43s80eux-43-inch-google-tv,smart-tv,"35,990৳ 46,900৳",https://www.startech.com.bd/smart-tv,N/A,"Haier H43S80EUX 43"" QLED 4K Android Google TV"
68bdd1bdc6bcae1a3cbeaedf,https://www.startech.com.bd/haier-h43p7ux-43-inch-hqled-4k-smart-google-tv,smart-tv,"38,300৳ 49,900৳",https://www.startech.com.bd/smart-tv,N/A,Haier H43P7UX 43 Inch Voice Control HQLED 4K Smart Google TV
68bdd1bdc6bcae1a3cbeaee0,https://www.startech.com.bd/rangs-rg50zx-4k-google-tv,rangs-television,"52,155৳ 54,900৳",https://www.startech.com.bd/rangs-television,N/A,"Rangs RG50ZX 50"" 4K Android Google TV"
68bdd1bdc6bcae1a3cbeaee1,https://www.startech.com.bd/smart-sel-43g25f-4k-google-tv,smart-brand-tv,"44,000৳ 56,900৳",https://www.startech.com.bd/smart-brand-tv,N/A,"Smart SEL-43G25F 43"" 4K Voice Control Android Google TV"
68bdd1bdc6bcae1a3cbeaee2,https://www.startech.com.bd/sony-bravia-kd-43x75-43-inch-4k-smart-android-tv,sony-television,"53,800৳ 57,000৳",https://www.startech.com.bd/sony-television,N/A,Sony Bravia KD-43X75K 43 Inch 4K Ultra HD Smart Android LED TV (Unofficial)
68bdd1bdc6bcae1a3cbeaee3,https://www.startech.com.bd/daewoo-50dm54uab-4k-google-smart-tv,daewoo-television,"49,900৳ 59,900৳",https://www.startech.com.bd/daewoo-television,N/A,"Daewoo 50DM54UAB 50"" 4K Android Google Smart TV"
68bdd1bdc6bcae1a3cbeaee4,https://www.startech.com.bd/lg-43ur7550-43-inch-smart-tv,lg-tv,"54,900৳ 59,900৳",https://www.startech.com.bd/lg-tv,N/A,LG UR75 43 Inch 4K UHD Smart LED TV
68bdd1bec6bcae1a3cbeaee5,https://www.startech.com.bd/haier-h50p7ux-50-inch-hqled-4k-smart-google-tv,haier-television,"49,990৳ 64,900৳",https://www.startech.com.bd/haier-television,N/A,Haier H50P7UX 50 Inch Voice Control HQLED 4K Smart Google TV
68bdd1bec6bcae1a3cbeaee6,https://www.startech.com.bd/lg-43up7550-43-inch-smart-tv,lg-tv,"62,000৳ 65,500৳",https://www.startech.com.bd/lg-tv,N/A,LG UP7550 43 Inch 4K UHD Smart LED TV
68bdd1bec6bcae1a3cbeaee7,https://www.startech.com.bd/smart-sel-50g25f-4k-google-tv,smart-brand-tv,"54,000৳ 68,900৳",https://www.startech.com.bd/smart-brand-tv,N/A,"Smart SEL-50G25F 50"" 4K Voice Control Android Google TV"
68bdd1bec6bcae1a3cbeaee8,https://www.startech.com.bd/smart-sel-50v24k-50-inch-4k-smart-tv,smart-brand-tv,"51,900৳ 69,900৳",https://www.startech.com.bd/smart-brand-tv,N/A,"Smart SEL-50V24K 50"" 4K Voice Control Android LED Smart TV"
68bdd1bec6bcae1a3cbeaee9,https://www.startech.com.bd/samsung-43du8000-4k-smart-tv,samsung-television,"57,000৳ 69,900৳",https://www.startech.com.bd/samsung-television,N/A,"Samsung 43DU8000 43"" Crystal 4K UHD HDR Smart TV"
68bdd1bec6bcae1a3cbeaeea,https://www.startech.com.bd/sony-bravia-kd-50x75-50-inch-4k-smart-android-led-tv,sony-television,"66,900৳ 72,000৳",https://www.startech.com.bd/sony-television,N/A,Sony Bravia KD-50X75 50 Inch 4K Ultra HD Smart Android LED TV
68bdd1bec6bcae1a3cbeaeeb,https://www.startech.com.bd/samsung-55du7700-55-inch-4k-smart-tv,samsung-television,"68,800৳ 75,000৳",https://www.startech.com.bd/samsung-television,N/A,Samsung 55DU7700 55 Inch Crystal 4K UHD Smart TV (Unofficial)
68bdd1bec6bcae1a3cbeaeec,https://www.startech.com.bd/haier-h55p7ux-55-inch-hqled-4k-smart-google-tv,haier-television,"58,490৳ 75,900৳",https://www.startech.com.bd/haier-television,N/A,Haier H55P7UX 55 Inch Voice Control HQLED 4K Smart Google TV
68bdd1bec6bcae1a3cbeaeed,https://www.startech.com.bd/sony-bravia-kd-43x75-43-inch-android-tv,sony-television,"60,000৳ 84,900৳",https://www.startech.com.bd/sony-television,N/A,Sony Bravia KD-43X75K 43 Inch 4K Ultra HD Smart Android LED TV
68bdd1bec6bcae1a3cbeaeee,https://www.startech.com.bd/70mai-a400-dash-cam,dash-cam,Out Of Stock,https://www.startech.com.bd/dash-cam,Out Of Stock,70mai A400 2K QHD Dash Cam Set
68bdd1bec6bcae1a3cbeaeef,https://www.startech.com.bd/70mai-dash-cam-pro-plus-rear-cam-set,dash-cam,Out Of Stock,https://www.startech.com.bd/dash-cam,Out Of Stock,70mai Dash Cam Pro Plus+ Rear Cam Set
68bdd1bfc6bcae1a3cbeaef0,https://www.startech.com.bd/70mai-m500-dash-cam,dash-cam,Out Of Stock,https://www.startech.com.bd/dash-cam,Out Of Stock,70mai M500 Dash Cam
68bdd1bfc6bcae1a3cbeaef1,https://www.startech.com.bd/70mai-a800s-4k-dash-cam,dash-cam,Out Of Stock,https://www.startech.com.bd/dash-cam,Out Of Stock,70mai A800S 4K Dash Cam
68bdd1bfc6bcae1a3cbeaef2,https://www.startech.com.bd/dahua-dh-pfm325d-1210bs-power-adapter,Security-Camera,380৳,https://www.startech.com.bd/Security-Camera,N/A,Dahua DH-PFM3250D-1210BS 12V 1A Power Adapter
68bdd1bfc6bcae1a3cbeaef3,https://www.startech.com.bd/hikvision-ds-1h18-a-video-balun,Security-Camera,250৳,https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-1H18-A 1080P 2MP Video Balun for CC Camera
68bdd1bfc6bcae1a3cbeaef4,https://www.startech.com.bd/zkteco-ex-802-exit-button,Security-Camera,350৳ 450৳,https://www.startech.com.bd/Security-Camera,N/A,ZKTeco EX-802 Exit Button
68bdd1bfc6bcae1a3cbeaef5,https://www.startech.com.bd/meari-s1-plus-portable-wifi-camera,wifi-camera,"2,475৳ 2,700৳",https://www.startech.com.bd/wifi-camera,N/A,Meari S1 Plus 3MP Indoor Pan/Tilt Portable WiFi Camera
68bdd1bfc6bcae1a3cbeaef6,https://www.startech.com.bd/meari-s2-plus-ptz-camera,wifi-camera,"4,950৳ 5,450৳",https://www.startech.com.bd/wifi-camera,N/A,Meari S2 Plus 3MP Outdoor Smart PTZ WiFi Camera
68bdd1bfc6bcae1a3cbeaef7,https://www.startech.com.bd/nexakey-a86h-exit-button,nexakey-access-control,650৳,https://www.startech.com.bd/nexakey-access-control,N/A,Nexakey A86H Exit Button For DoorLock
68bdd1bfc6bcae1a3cbeaef8,https://www.startech.com.bd/hikvision-ds-2ce76d0t-itpf-fixed-turret-camera,Security-Camera,"1,030৳ 1,400৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE76D0T-ITPF 2 MP Indoor Fixed Turret Camera
68bdd1bfc6bcae1a3cbeaef9,https://www.startech.com.bd/meari-n2-ptz-camera,wifi-camera,"8,625৳ 9,500৳",https://www.startech.com.bd/wifi-camera,N/A,Meari N2 3MP Outdoor Smart PTZ WiFi Camera With Solar Panel
68bdd1bfc6bcae1a3cbeaefa,https://www.startech.com.bd/hikvision-ds-2ce16d0t-exlpf-3-6mm-2mp-bullet-cc-camera,Security-Camera,"1,375৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE16D0T-EXLPF (3.6mm) 2MP Smart Hybrid Light Bullet CC Camera
68bdd1c0c6bcae1a3cbeaefb,https://www.startech.com.bd/hikvision-ds-2ce76d0t-exlpf-2-8mm-2mp-dome-cc-camera,Security-Camera,"1,375৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE76D0T-EXLPF (2.8mm) 2MP Smart Hybrid Light Dome CC Camera
68bdd1c0c6bcae1a3cbeaefc,https://www.startech.com.bd/hikvision-ds-2ce16d0t-itf-bullet-cctv-camera,Security-Camera,"1,550৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE16D0T-ITF 2MP Bullet CCTV Camera
68bdd1c0c6bcae1a3cbeaefd,https://www.startech.com.bd/hikvision-ds-2ce11d0t-pirlo-bullet-cctv-camera,Security-Camera,"1,199৳ 1,600৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE11D0T-PIRLO 2MP Bullet CCTV Camera
68bdd1c0c6bcae1a3cbeaefe,https://www.startech.com.bd/imou-ranger-mini-wi-fi-camera,wifi-camera,"2,450৳ 2,500৳",https://www.startech.com.bd/wifi-camera,N/A,Imou Ranger Mini 3MP 2K Pan & Tilt Portable Wi-Fi Camera
68bdd1c0c6bcae1a3cbeaeff,https://www.startech.com.bd/hikvision-ds-2ce76d0t-lpfs-2mp-fixed-turret-camera,Security-Camera,"1,705৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE76D0T-LPFS 2MP Dual Light Audio Fixed Turret Camera
68bdd1c0c6bcae1a3cbeaf00,https://www.startech.com.bd/uniview-uac-t112-f28-turret-analog-camera,uniview-cc-camera,"1,650৳",https://www.startech.com.bd/uniview-cc-camera,N/A,Uniview UAC-T112-F28 Turret Analog Camera
68bdd1c0c6bcae1a3cbeaf01,https://www.startech.com.bd/hikvision-ds-2ce16d0t-lpfs-2mp-ip-bullet-camera,Security-Camera,"1,705৳",https://www.startech.com.bd/Security-Camera,N/A,Hikvision DS-2CE16D0T-LPFS 2MP Dual Light Audio Fixed Mini Bullet Camera
68bdd1c0c6bcae1a3cbeaf02,https://www.startech.com.bd/uniview-uac-b112-f40-bullet-analog-camera,uniview-cc-camera,"1,200৳ 1,700৳",https://www.startech.com.bd/uniview-cc-camera,N/A,Uniview UAC-B112-F40 Bullet Analog Camera
68bdd1c0c6bcae1a3cbeaf03,https://www.startech.com.bd/dahua-hac-b1a21-u-il-2mp-bullet-cc-camera,Security-Camera,"1,150৳ 1,700৳",https://www.startech.com.bd/Security-Camera,N/A,Dahua HAC-B1A21P-U-IL 2MP Smart Dual Light HDCVI Bullet CC Camera
68bdd1c0c6bcae1a3cbeaf04,https://www.startech.com.bd/dahua-hac-t1a21p-u-il-2mp-eyeball-cc-camera,Security-Camera,"999৳ 1,700৳",https://www.startech.com.bd/Security-Camera,N/A,Dahua HAC-T1A21P-U-IL 2MP Smart Dual Light HDCVI Eyeball CC Camera
68bdd1c0c6bcae1a3cbeaf05,https://www.startech.com.bd/zkteco-zk-d100s-hand-held-metal-detector,entrance-control,"1,800৳",https://www.startech.com.bd/entrance-control,N/A,ZKTeco ZK-D100S Hand Held Metal Detector
68bdd1c1c6bcae1a3cbeaf06,https://www.startech.com.bd/a4tech-bloody-bp-45-mouse-pad,gaming-mouse-pad,799৳,https://www.startech.com.bd/gaming-mouse-pad,N/A,A4tech Bloody BP-45 Gaming Mouse Pad
68bdd1c1c6bcae1a3cbeaf07,https://www.startech.com.bd/a4tech-bloody-bp-45w-nyx-mirage-mouse-pad,gaming-mouse-pad,849৳,https://www.startech.com.bd/gaming-mouse-pad,N/A,A4tech Bloody BP-45W Nyx Mirage X Savage Gaming Mouse Pad
68bdd1e3c6bcae1a3cbeaf08,https://www.startech.com.bd/a4tech-lp15-wireless-laser-presenter,presenter,Out Of Stock,https://www.startech.com.bd/presenter,Out Of Stock,A4tech LP15 Wireless Laser Presenter
68bdd1e3c6bcae1a3cbeaf09,https://www.startech.com.bd/nexakey-nx-280u-u-door-lock-bracket,access-control-accessories,"2,450৳",https://www.startech.com.bd/access-control-accessories,N/A,Nexakey NX-280U U Magnetic Door Lock Bracket
68bdd1e4c6bcae1a3cbeaf0a,https://www.startech.com.bd/zkteco-lmb-180l-l-bracket,access-control-accessories,500৳,https://www.startech.com.bd/access-control-accessories,N/A,ZKTeco LMB-180L L Bracket
68bdd1e4c6bcae1a3cbeaf0b,https://www.startech.com.bd/zkteco-lmb-280l-l-bracket,access-control-accessories,600৳,https://www.startech.com.bd/access-control-accessories,N/A,ZKTeco LMB-280L L Bracket
68bdd1e4c6bcae1a3cbeaf0c,https://www.startech.com.bd/nexakey-nx-280zl-em-door-lock-bracket,access-control-accessories,"1,400৳",https://www.startech.com.bd/access-control-accessories,N/A,Nexakey NX-280ZL EM Magnetic Door Lock Bracket
68bdd1e4c6bcae1a3cbeaf0d,https://www.startech.com.bd/zkteco-lmb-280u-bracket,access-control-accessories,799৳ 850৳,https://www.startech.com.bd/access-control-accessories,N/A,ZKTeco LMB-280U Electromagnetic Lock U Bracket
68bdd1e4c6bcae1a3cbeaf0e,https://www.startech.com.bd/zkteco-lmb-280-z-bracket,access-control-accessories,699৳ 750৳,https://www.startech.com.bd/access-control-accessories,N/A,ZKTeco LMB-280Z Z Bracket
68bdd1e4c6bcae1a3cbeaf0f,https://www.startech.com.bd/zkteco-lmb-280zl-bracket,access-control-accessories,"1,300৳ 1,500৳",https://www.startech.com.bd/access-control-accessories,N/A,Zkteco LMB-280ZL Electromagnetic Lock Z & L Bracket
68bdd1e4c6bcae1a3cbeaf10,https://www.startech.com.bd/zkteco-lmb-180u-u-bracket,access-control-accessories,Out Of Stock,https://www.startech.com.bd/access-control-accessories,Out Of Stock,ZKTeco LMB-180U U Bracket
68bdd1e4c6bcae1a3cbeaf11,https://www.startech.com.bd/zkteco-lmb-180z-braket,access-control-accessories,Out Of Stock,https://www.startech.com.bd/access-control-accessories,Out Of Stock,ZKTeco LMB-180Z Bracket
68bdd1e4c6bcae1a3cbeaf12,https://www.startech.com.bd/ubiquiti-cloud-key-gen2-plus-unifi-access-point,ubiquiti-access-point,"28,700৳",https://www.startech.com.bd/ubiquiti-access-point,N/A,Ubiquiti Cloud Key Gen2 Plus UniFi Access Point
68bdd1e4c6bcae1a3cbeaf13,https://www.startech.com.bd/tenda-w6s-300mbps-wireless-access-point,tenda-access-point,"3,200৳",https://www.startech.com.bd/tenda-access-point,N/A,Tenda W6S 300Mbps In-wall Wireless Access Point
68bdd1e4c6bcae1a3cbeaf14,https://www.startech.com.bd/tenda-w12-ac1200-dual-band-gigabit-in-wall-access-point,tenda-access-point,"3,150৳ 3,200৳",https://www.startech.com.bd/tenda-access-point,N/A,Tenda W12 AC1200 Dual Band Gigabit In-Wall Access Point
68bdd1e4c6bcae1a3cbeaf15,https://www.startech.com.bd/ubiquiti-cloud-key-gen2-plus-access-point,ubiquiti-access-point,Out Of Stock,https://www.startech.com.bd/ubiquiti-access-point,Out Of Stock,Ubiquiti Cloud Key Gen2 Plus UniFi Access Point With POE Adapter
68bdd1e5c6bcae1a3cbeaf16,https://www.startech.com.bd/tp-link-eap115-access-point,tp-link-access-point,"3,176৳ 3,490৳",https://www.startech.com.bd/tp-link-access-point,N/A,TP-Link EAP115 300Mbps Wireless N Ceiling Mount Access Point
68bdd1e5c6bcae1a3cbeaf17,https://www.startech.com.bd/tenda-i9-ceiling-mount-access-point,tenda-access-point,"3,572৳ 3,800৳",https://www.startech.com.bd/tenda-access-point,N/A,Tenda i9 300 Mbps Ceiling Mount Access Point
68bdd1e5c6bcae1a3cbeaf18,https://www.startech.com.bd/netgear-ant24501b-prosafe-antenna,netgear-access-point,"3,800৳",https://www.startech.com.bd/netgear-access-point,N/A,Netgear ANT24501B ProSafe Outdoor Dual Band Omni Antenna Bundle Kit used with WND930 Access Point
68bdd1e5c6bcae1a3cbeaf19,https://www.startech.com.bd/tp-link-tl-wa901nd-450mbps-wireless-n-access-point,tp-link-access-point,"3,829৳ 3,949৳",https://www.startech.com.bd/tp-link-access-point,N/A,TP-Link TL-WA901ND 450Mbps Wireless N Access Point
68bdd1e5c6bcae1a3cbeaf1a,https://www.startech.com.bd/ip-com-w36ap-dual-band-gigabit-in-wall-access-point,ip-com-access-point,"4,000৳",https://www.startech.com.bd/ip-com-access-point,N/A,IP-COM W36AP AC1200 Dual Band Gigabit In-Wall Access Point
68bdd1e5c6bcae1a3cbeaf1b,https://www.startech.com.bd/cudy-ap1300-ac1200-wi-fi-access-point,cudy-range-extender,"4,600৳ 5,000৳",https://www.startech.com.bd/cudy-range-extender,N/A,Cudy AP1300 AC1200 1200Mbps Wireless Dual Band Indoor Access Point
68bdd1e5c6bcae1a3cbeaf1c,https://www.startech.com.bd/tp-link-eap235-wall-plate-access-point,tp-link-access-point,"5,390৳",https://www.startech.com.bd/tp-link-access-point,N/A,TP-Link EAP235-Wall Omada AC1200 Wireless MU-MIMO Gigabit Wall Plate Access Point
